:ID,title,codes,:LABEL
en3407,"Exposure to lightning","",Item
en3408,"Heating, whole body from natural source","",Item
en3409,"Exposure to other specified radiation","",Item
en3410,"travelling not elsewhere classified","",Item
en3411,"travelling not elsewhere classified","",Item
en3412,"travelling not elsewhere classified","",Item
en3413,"travelling not elsewhere classified","",Item
en3414,"school or university","",Item
en3415,"other specified residential institution area","",Item
en3416,"other specified residential institution area","",Item
en3417,"sports and athletics area at school, educational area","",Item
en3418,"other specified transport area","",Item
en3419,"other specified industrial or construction area","",Item
en3420,"Other specified place of occurrence","",Item
en3421,"playground at school, educational area","",Item
en3422,"other specified industrial or construction area","",Item
en3423,"Other specified place of occurrence","",Item
en3424,"Includes vehicles with one wheel at the rear and two closely-spaced steerable wheels at the front and motorised tricycles (one wheel at the front) if registered as motor-cycles.","",Item
en3425,"mode of transport, bus or coach","",Item
en3426,"Other specified mode of transport of person injured in transport related event","",Item
en3427,"mode of transport, space craft","",Item
