:START_ID,role,detail,:END_ID,:TYPE
8140,items,"scrotal hernia",en1518,INCLUSIONS
8142,items,"Omphalocele",11712,EXCLUSIONS
8142,items,"Urachal cyst",11715,EXCLUSIONS
8143,items,"Supraumbilical hernia",en1519,INCLUSIONS
8149,items,"Inflammatory polyp of large intestine",7795,CODED_ELSEWHERE
8150,items,"Granulomatous enteritis",en1520,INCLUSIONS
8150,items,"Regional enteritis",en1521,INCLUSIONS
8150,items,"Intestinal ulcer and erosion due to Crohn disease",en1522,INCLUSIONS
8150,items,"Cobble-stone appearance of intestine",en1523,INCLUSIONS
8150,items,"Ulcerative colitis",8160,EXCLUSIONS
8152,items,"Crohn disease of both small and large intestine",8156,EXCLUSIONS
8154,items,"Crohn disease of both small and large intestine",8156,EXCLUSIONS
8162,items,"left hemicolitis",en1524,INCLUSIONS
8170,items,"Bodily distress disorder",3824,EXCLUSIONS
8170,items,"Hypochondriasis",3738,EXCLUSIONS
8170,items,"Symptoms, signs or clinical findings, not elsewhere classified",en1525,EXCLUSIONS
8171,items,"Bodily distress disorder",3824,EXCLUSIONS
8171,items,"Hypochondriasis",3738,EXCLUSIONS
8173,items,"Functional dysphagia",en1526,INCLUSIONS
8173,items,"dysphagia NOS",13211,EXCLUSIONS
8174,items,"heartburn NOS",13213,EXCLUSIONS
8175,items,"Indigestion",en1527,INCLUSIONS
8175,items,"Postprandial distress syndrome",en1528,INCLUSIONS
8175,items,"Heartburn",13213,EXCLUSIONS
8175,items,"Dyspepsia NOS",13210,EXCLUSIONS
8175,items,"Chronic primary epigastric pain syndrome",13636,CODED_ELSEWHERE
8176,items,"Functional vomiting",en1529,INCLUSIONS
8176,items,"Nausea or vomiting NOS",13206,EXCLUSIONS
8176,items,"Cyclic vomiting syndrome",4798,CODED_ELSEWHERE
8177,items,"Aerophagia",en1530,INCLUSIONS
8177,items,"Excessive belching, unspecified",en1531,INCLUSIONS
8177,items,"Belching NOS",13209,EXCLUSIONS
8178,items,"Rumination-regurgitation disorder",3809,EXCLUSIONS
8178,items,"Rumination-regurgitation",12901,EXCLUSIONS
8181,items,"Functional intestinal disorders",en1532,INCLUSIONS
8181,items,"Bodily distress disorder",3824,EXCLUSIONS
8181,items,"Hypochondriasis",3738,EXCLUSIONS
8182,items,"irritable colon",en1533,INCLUSIONS
8188,items,"Constipation NOS",13228,EXCLUSIONS
8194,items,"Bodily distress disorder",3824,EXCLUSIONS
8195,items,"Encopresis",3818,EXCLUSIONS
8195,items,"Encopresis with constipation or overflow incontinence",3819,EXCLUSIONS
8195,items,"Encopresis without constipation or overflow incontinence",3820,EXCLUSIONS
8197,items,"Dyssynergic defaecation",en1534,INCLUSIONS
8197,items,"Inadequate defaecatory propulsion",en1535,INCLUSIONS
8197,items,"Encopresis",3818,EXCLUSIONS
8197,items,"Encopresis with constipation or overflow incontinence",3819,EXCLUSIONS
8197,items,"Encopresis without constipation or overflow incontinence",3820,EXCLUSIONS
8210,items,"Radiation proctitis",7779,EXCLUSIONS
8210,items,"Postcholecystectomy syndrome",8002,CODED_ELSEWHERE
8210,items,"Injury or harm arising from surgical or medical care, not elsewhere classified",en1536,CODED_ELSEWHERE
8210,items,"Chronic dental injuries",7325,CODED_ELSEWHERE
8210,items,"Radiation oesophageal ulcer",7473,CODED_ELSEWHERE
8210,items,"Intramural haemorrhage of oesophagus",7485,CODED_ELSEWHERE
8210,items,"Anastomotic ulcer",7617,CODED_ELSEWHERE
8210,items,"Radiation oesophagitis",7456,CODED_ELSEWHERE
8210,items,"Radiation gastritis",7535,CODED_ELSEWHERE
8210,items,"Radiation gastric ulcer",7610,CODED_ELSEWHERE
8210,items,"Radiation duodenal ulcer",7632,CODED_ELSEWHERE
8210,items,"Radiation duodenitis",7578,CODED_ELSEWHERE
8210,items,"Enteritis or ulcer of small intestine due to trauma",7689,CODED_ELSEWHERE
8210,items,"Enteritis or ulcer of small intestine due to radiation",7688,CODED_ELSEWHERE
8210,items,"Radiation-induced colitis",7778,CODED_ELSEWHERE
8210,items,"Incisional hernia",8145,CODED_ELSEWHERE
8210,items,"Postsurgical malabsorption, not elsewhere classified",7700,CODED_ELSEWHERE
8210,items,"Thermal oesophageal ulcer",15761,CODED_ELSEWHERE
8213,items,"Postsurgical leak",15800,EXCLUSIONS
8213,items,"Skin problem resulting from external stoma of digestive organs",9039,CODED_ELSEWHERE
8218,items,"Diseases of the epidermis",en1537,INCLUSIONS
8218,items,"Diseases of the dermis",en1538,INCLUSIONS
8218,items,"Diseases of the epidermal appendages (hair, hair follicle, sebaceous glands, apocrine sweat gland apparatus, eccrine sweat gland apparatus and nails)",en1539,INCLUSIONS
8218,items,"Diseases of subcutaneous tissue",en1540,INCLUSIONS
8218,items,"Diseases of cutaneous vasculature",en1541,INCLUSIONS
8218,items,"Malignant neoplasms involving the skin",en1542,CODED_ELSEWHERE
8218,items,"Symptom or signs involving the skin",en1543,CODED_ELSEWHERE
8219,items,"Certain parasitic infections or infestations affecting the skin",en1544,CODED_ELSEWHERE
8219,items,"Infestation of the skin by ectoparasites",en1545,CODED_ELSEWHERE
8219,items,"Pythiosis",1012,CODED_ELSEWHERE
8219,items,"Protothecosis",1013,CODED_ELSEWHERE
8219,items,"Mycetoma of unknown or unspecified type",1011,CODED_ELSEWHERE
8220,items,"Pox virus infections of the skin",en1546,CODED_ELSEWHERE
8220,items,"Human herpes virus infections involving skin or mucous membrane",en1547,CODED_ELSEWHERE
8220,items,"Human papillomavirus infection of skin or mucous membrane",en1548,CODED_ELSEWHERE
8221,items,"Measles without complication",716,CODED_ELSEWHERE
8221,items,"Rubella without complication",713,CODED_ELSEWHERE
8221,items,"Roseola infantum",709,CODED_ELSEWHERE
8221,items,"Erythema infectiosum",720,CODED_ELSEWHERE
8221,items,"Enteroviral vesicular stomatitis",722,CODED_ELSEWHERE
8221,items,"Foot and mouth disease",725,CODED_ELSEWHERE
8221,items,"Picornavirus infections presenting in the skin or mucous membranes",721,CODED_ELSEWHERE
8228,items,"Hairy leukoplakia",7239,CODED_ELSEWHERE
8228,items,"Erythema multiforme provoked by viral infection",8354,CODED_ELSEWHERE
8228,items,"Skin disorders associated with Human immunodeficiency virus infection",439,CODED_ELSEWHERE
8231,items,"Asymptomatic colonization of the skin by virulent or therapy resistant bacteria",17563,EXCLUSIONS
8231,items,"Certain sexually transmissible bacterial infections affecting skin",en1549,CODED_ELSEWHERE
8231,items,"Certain zoonotic bacterial infections involving the skin",en1550,CODED_ELSEWHERE
8231,items,"Dermatoses due to certain filamentous bacteria",en1551,CODED_ELSEWHERE
8231,items,"Pyogenic bacterial infections of the skin or subcutaneous tissues",en1552,CODED_ELSEWHERE
8231,items,"Non-pyogenic bacterial infections of the skin",415,CODED_ELSEWHERE
8231,items,"Yaws",354,CODED_ELSEWHERE
8231,items,"Pinta",359,CODED_ELSEWHERE
8231,items,"Endemic non-venereal syphilis",364,CODED_ELSEWHERE
8231,items,"Cutaneous tuberculosis",180,CODED_ELSEWHERE
8231,items,"Leprosy",188,CODED_ELSEWHERE
8231,items,"Cutaneous non-tuberculous mycobacterial infection",199,CODED_ELSEWHERE
8231,items,"Acute meningococcaemia",349,CODED_ELSEWHERE
8231,items,"Disseminated gonococcal infection",124,CODED_ELSEWHERE
8231,items,"Non-venereal treponematoses",416,CODED_ELSEWHERE
8231,items,"Systemic bacterial infection affecting skin",412,CODED_ELSEWHERE
8232,items,"Cutaneous and subcutaneous melioidosis",413,CODED_ELSEWHERE
8234,items,"Toxic shock syndrome",227,CODED_ELSEWHERE
8234,items,"Scarlet fever",225,CODED_ELSEWHERE
8234,items,"Streptococcal toxic shock syndrome",228,CODED_ELSEWHERE
8234,items,"Staphylococcal toxic shock syndrome",229,CODED_ELSEWHERE
8237,items,"Toxic epidermal necrolysis",8358,EXCLUSIONS
8237,items,"Neonatal staphylococcal scalded skin syndrome",8810,CODED_ELSEWHERE
8238,items,"Scarlatina NOS",225,EXCLUSIONS
8240,items,"Cutaneous tuberculosis",180,EXCLUSIONS
8240,items,"BCG ulcer",8861,CODED_ELSEWHERE
8240,items,"BCG-induced lupus vulgaris",180,CODED_ELSEWHERE
8240,items,"BCG-induced regional lymphadenopathy",178,CODED_ELSEWHERE
8240,items,"BCG-induced scrofuloderma",180,CODED_ELSEWHERE
8240,items,"BCG-induced tuberculid",8241,CODED_ELSEWHERE
8240,items,"Adverse reaction to BCG immunization",16679,CODED_ELSEWHERE
8243,items,"Candidosis of skin or mucous membranes",749,CODED_ELSEWHERE
8243,items,"Dermatophytosis",785,CODED_ELSEWHERE
8243,items,"Non-dermatophyte superficial dermatomycoses",802,CODED_ELSEWHERE
8243,items,"Otomycosis",6109,CODED_ELSEWHERE
8244,items,"Lobomycosis",800,CODED_ELSEWHERE
8244,items,"Lymphocutaneous sporotrichosis",821,CODED_ELSEWHERE
8244,items,"Fixed cutaneous sporotrichosis",822,CODED_ELSEWHERE
8244,items,"Eumycetoma",794,CODED_ELSEWHERE
8244,items,"Chromoblastomycosis",767,CODED_ELSEWHERE
8244,items,"Conidiobolomycosis",778,CODED_ELSEWHERE
8244,items,"Cutaneous mucormycosis",801,CODED_ELSEWHERE
8244,items,"Cutaneous or lymphocutaneous sporotrichosis",825,CODED_ELSEWHERE
8244,items,"Subcutaneous infections due to dematiaceous fungi",828,CODED_ELSEWHERE
8245,items,"Primary cutaneous coccidioidomycosis",774,CODED_ELSEWHERE
8245,items,"Disseminated paracoccidioidomycosis",812,CODED_ELSEWHERE
8245,items,"Talaromycosis",827,CODED_ELSEWHERE
8245,items,"Histoplasmosis due to Histoplasma duboisii",797,CODED_ELSEWHERE
8245,items,"Disseminated histoplasmosis capsulati",798,CODED_ELSEWHERE
8245,items,"Primary cutaneous blastomycosis",746,CODED_ELSEWHERE
8245,items,"Disseminated blastomycosis",746,CODED_ELSEWHERE
8245,items,"Mucocutaneous paracoccidioidomycosis",813,CODED_ELSEWHERE
8245,items,"Cutaneous cryptococcosis",783,CODED_ELSEWHERE
8245,items,"Disseminated adiaspiromycosis",828,CODED_ELSEWHERE
8249,items,"Napkin candidosis",752,EXCLUSIONS
8249,items,"Bullous impetigo of the napkin area",253,EXCLUSIONS
8249,items,"Nonorgan specific systemic autoimmune disorders involving the skin",en1553,CODED_ELSEWHERE
8249,items,"Dermatoses precipitated by drug therapy",8846,CODED_ELSEWHERE
8249,items,"Dermatoses associated with specific classes of medication",8855,CODED_ELSEWHERE
8249,items,"Autoinflammatory disorders",en1554,CODED_ELSEWHERE
8250,items,"Dermatitis herpetiformis",8382,EXCLUSIONS
8250,items,"Periorificial dermatitis",8616,EXCLUSIONS
8250,items,"Cercarial dermatitis",968,EXCLUSIONS
8250,items,"Dermatitis due to exogenous factors",en1555,CODED_ELSEWHERE
8250,items,"Dermatitis or eczema of eyelids",5445,CODED_ELSEWHERE
8250,items,"Dermatitis or eczema of external ear",en1556,CODED_ELSEWHERE
8250,items,"Eczematous nail dystrophy",8673,CODED_ELSEWHERE
8250,items,"Eczematous drug eruption",8843,CODED_ELSEWHERE
8251,items,"Atopic dermatitis",en1557,INCLUSIONS
8251,items,"Atopic eczema of eyelids",5446,CODED_ELSEWHERE
8251,items,"Atopic eczema of hands",8275,CODED_ELSEWHERE
8256,items,"Infantile seborrhoeic dermatitis",8815,CODED_ELSEWHERE
8256,items,"Seborrhoeic dermatitis of eyelids",5447,CODED_ELSEWHERE
8256,items,"Seborrhoeic otitis externa",6114,CODED_ELSEWHERE
8256,items,"Malassezia folliculitis",804,CODED_ELSEWHERE
8256,items,"HIV-associated seborrhoeic dermatitis",439,CODED_ELSEWHERE
8258,items,"Dandruff",en1558,INCLUSIONS
8258,items,"Pityriasis capitis",en1559,INCLUSIONS
8258,items,"Cradle cap",8816,EXCLUSIONS
8261,items,"Nummular dermatitis of hands",8276,CODED_ELSEWHERE
8263,items,"Neurodermatitis",en1560,INCLUSIONS
8271,items,"Dermatitis of hands and feet",en1561,INCLUSIONS
8271,items,"Eczema of hands and feet",en1562,INCLUSIONS
8274,items,"Irritant contact dermatitis of hands",8952,CODED_ELSEWHERE
8274,items,"Irritant contact dermatitis of hands",8952,CODED_ELSEWHERE
8274,items,"Vesicular dermatitis of hands",8272,CODED_ELSEWHERE
8274,items,"Chronic relapsing vesiculosquamous dermatitis of hands",8272,CODED_ELSEWHERE
8274,items,"Hyperkeratotic fissured palmar dermatitis",8273,CODED_ELSEWHERE
8278,items,"Vesicular dermatitis of feet",8272,CODED_ELSEWHERE
8278,items,"Hyperkeratotic fissured plantar dermatitis",8273,CODED_ELSEWHERE
8279,items,"Lower limb venous eczema",8771,CODED_ELSEWHERE
8283,items,"Irritant contact dermatitis of vulva",8953,CODED_ELSEWHERE
8284,items,"Irritant contact dermatitis of perianal skin",8954,CODED_ELSEWHERE
8286,items,"Infective eczematoid dermatitis",en1563,INCLUSIONS
8286,items,"Infectious dermatitis of the forefeet",8278,CODED_ELSEWHERE
8288,items,"Eczematid",en1564,INCLUSIONS
8300,items,"Infantile pustular psoriasis",8824,CODED_ELSEWHERE
8302,items,"Palmoplantar pustulosis",8303,EXCLUSIONS
8303,items,"Palmoplantar pustular psoriasis",en1565,INCLUSIONS
8308,items,"Inverse psoriasis",en1566,INCLUSIONS
8314,items,"Lichenoid drug eruption",8831,EXCLUSIONS
8320,items,"Vulvovaginal gingival syndrome",8317,CODED_ELSEWHERE
8327,items,"Lichenoid drug eruption",8831,CODED_ELSEWHERE
8328,items,"Pityriasis lichenoides chronica",en1567,INCLUSIONS
8328,items,"Pityriasis lichenoides et varioliformis acuta",en1568,INCLUSIONS
8328,items,"Febrile ulceronecrotic Mucha-Habermann disease",en1569,INCLUSIONS
8330,items,"Digitate dermatosis",en1570,INCLUSIONS
8330,items,"Chronic superficial dermatitis",en1571,INCLUSIONS
8332,items,"Ordinary urticaria",en1572,INCLUSIONS
8334,items,"Chronic spontaneous urticaria",en1573,INCLUSIONS
8334,items,"Chronic ordinary urticaria",en1574,INCLUSIONS
8334,items,"Chronic autoimmune urticaria",en1575,INCLUSIONS
8334,items,"Chronic urticaria due to underlying infection or infestation",en1576,INCLUSIONS
8334,items,"Chronic urticaria due to pseudoallergy",en1577,INCLUSIONS
8334,items,"Chronic urticaria due to other specified mechanism",en1578,INCLUSIONS
8334,items,"Chronic urticaria of undetermined aetiology",en1579,INCLUSIONS
8336,items,"Factitious urticaria",en1580,INCLUSIONS
8336,items,"Dermatographic urticaria",en1581,INCLUSIONS
8339,items,"Allergic contact urticaria",8966,CODED_ELSEWHERE
8341,items,"Exercise-induced anaphylaxis",2764,CODED_ELSEWHERE
8344,items,"Cryopyrin-associated periodic syndromes",2738,CODED_ELSEWHERE
8344,items,"Tumour necrosis factor receptor 1 associated periodic syndrome",2739,CODED_ELSEWHERE
8346,items,"Hives",en1582,INCLUSIONS
8346,items,"Nettle rash",en1583,INCLUSIONS
8348,items,"Pyodermatitis�Cpyostomatitis vegetans",9014,CODED_ELSEWHERE
8349,items,"Drug-induced erythroderma",8836,CODED_ELSEWHERE
8350,items,"Erythema gyratum repens",9012,CODED_ELSEWHERE
8350,items,"Necrolytic migratory erythema",9012,CODED_ELSEWHERE
8351,items,"Stevens-Johnson syndrome or toxic epidermal necrolysis",8356,EXCLUSIONS
8353,items,"Erythema multiforme with oral ulceration",7246,CODED_ELSEWHERE
8356,items,"Stevens-Johnson syndrome and toxic epidermal necrolysis due to drug",8832,CODED_ELSEWHERE
8357,items,"Drug-induced Stevens-Johnson syndrome",8833,CODED_ELSEWHERE
8358,items,"Drug-induced toxic epidermal necrolysis",8834,CODED_ELSEWHERE
8359,items,"Drug-induced Stevens-Johnson and toxic epidermal necrolysis overlap syndrome",8835,CODED_ELSEWHERE
8360,items,"Disseminated gonococcal infection",124,CODED_ELSEWHERE
8360,items,"Beh?et disease",2743,CODED_ELSEWHERE
8361,items,"Sweet syndrome",en1584,INCLUSIONS
8362,items,"Dermatitis gangrenosa",en1585,INCLUSIONS
8362,items,"Phagedenic pyoderma",en1586,INCLUSIONS
8365,items,"Acute sarcoidosis with erythema nodosum",2839,CODED_ELSEWHERE
8367,items,"Neonatal pemphigus",10717,CODED_ELSEWHERE
8376,items,"Gestational pemphigoid",10265,CODED_ELSEWHERE
8376,items,"Neonatal gestational pemphigoid",10718,CODED_ELSEWHERE
8381,items,"Genetically-determined epidermolysis bullosa",en1587,EXCLUSIONS
8381,items,"Transient neonatal epidermolysis bullosa acquisita",10718,CODED_ELSEWHERE
8384,items,"Systemic lupus erythematosus",2659,EXCLUSIONS
8384,items,"Lupus vulgaris",180,EXCLUSIONS
8384,items,"Systemic lupus erythematosus with skin involvement",2660,CODED_ELSEWHERE
8384,items,"Neonatal lupus erythematosus",10716,CODED_ELSEWHERE
8386,items,"Systemic lupus erythematosus",2659,EXCLUSIONS
8390,items,"Graft-versus-host disease",2845,CODED_ELSEWHERE
8393,items,"Balanitis xerotica obliterans",en1588,INCLUSIONS
8395,items,"Extragenital lichen sclerosus with morphoea",8394,CODED_ELSEWHERE
8395,items,"Atrophoderma of Pasini and Pierini",8713,CODED_ELSEWHERE
8396,items,"Circumscribed scleroderma",en1589,INCLUSIONS
8400,items,"Disorders of essential minerals or their metabolism affecting the skin",en1590,CODED_ELSEWHERE
8400,items,"Disorders of vitamins or their metabolism which may affect the skin",en1591,CODED_ELSEWHERE
8400,items,"Dermatoses resulting from defective nutrition",3188,CODED_ELSEWHERE
8401,items,"Tophaceous gout",9121,CODED_ELSEWHERE
8401,items,"Genetic disorders of amino acid metabolism or transport affecting the skin",en1592,CODED_ELSEWHERE
8401,items,"Cutaneous amyloidosis",3505,CODED_ELSEWHERE
8403,items,"Mucopolysaccharidosis type 1",3340,CODED_ELSEWHERE
8403,items,"Mucopolysaccharidosis type 2",3341,CODED_ELSEWHERE
8403,items,"Mucopolysaccharidosis type 6",3343,CODED_ELSEWHERE
8408,items,"Benign cephalic histiocytosis",8718,EXCLUSIONS
8409,items,"Xanthelasma of eyelid",5442,CODED_ELSEWHERE
8415,items,"Porphyria cutanea tarda",3364,CODED_ELSEWHERE
8415,items,"Variegate porphyria",3367,CODED_ELSEWHERE
8415,items,"Erythropoietic porphyrias",3366,CODED_ELSEWHERE
8419,items,"Calcinosis cutis",en1593,INCLUSIONS
8419,items,"Scrotal calcinosis",9722,CODED_ELSEWHERE
8421,items,"Calciphylaxis",en1594,INCLUSIONS
8424,items,"Chromosomal disorders affecting the skin",en1595,CODED_ELSEWHERE
8424,items,"DNA instability syndromes affecting the skin",en1596,CODED_ELSEWHERE
8424,items,"Genetic disorders of adipose tissue or lipid metabolism affecting the skin",en1597,CODED_ELSEWHERE
8424,items,"Genetic disorders of amino acid metabolism or transport affecting the skin",en1598,CODED_ELSEWHERE
8424,items,"Sphingolipidoses with skin manifestations",en1599,CODED_ELSEWHERE
8424,items,"Genetic hamartoneoplastic syndromes affecting the skin",12263,CODED_ELSEWHERE
8424,items,"Variegate porphyria",3367,CODED_ELSEWHERE
8424,items,"Mucopolysaccharidosis type 1",3340,CODED_ELSEWHERE
8424,items,"Mucopolysaccharidosis type 2",3341,CODED_ELSEWHERE
8424,items,"Mucopolysaccharidosis type 6",3343,CODED_ELSEWHERE
